Location,Date,Total_Confirmed,Total_Deaths,Daily_Confirmed,Daily_Deaths,daily_vaccinations,daily_vaccinations_per_million,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,gdppc
Portugal,2021-04-16,829911,16937,553,4,44492,4363,17.38,6.44,23213.98
Portugal,2021-04-15,829358,16933,501,2,44613,4375,16.8,6.35,23213.98
Portugal,2021-04-14,828857,16931,684,8,44370,4351,16.28,6.24,23213.98
Portugal,2021-04-13,828173,16923,408,5,43726,4288,15.86,6.22,23213.98
Portugal,2021-04-12,827765,16918,271,2,43820,4297,15.57,6.2,23213.98
Portugal,2021-04-11,827494,16916,566,6,42082,4127,15.42,6.16,23213.98
Portugal,2021-04-10,826928,16910,601,6,42799,4197,15.31,6.14,23213.98
Portugal,2021-04-09,826327,16904,694,5,37924,3719,14.76,6.02,23213.98
Portugal,2021-04-08,825633,16899,602,9,39751,3898,14.21,5.87,23213.98
Portugal,2021-04-07,825031,16890,663,3,34298,3364,13.71,5.77,23213.98
Portugal,2021-04-06,824368,16887,874,2,33045,3241,13.35,5.74,23213.98
Portugal,2021-04-05,823494,16885,159,6,31745,3113,13.09,5.68,23213.98
Portugal,2021-04-04,823335,16879,193,4,34791,3412,13.04,5.65,23213.98
Portugal,2021-04-03,823142,16875,280,7,41288,4049,12.93,5.58,23213.98
Portugal,2021-04-02,822862,16868,548,9,40613,3983,12.75,5.42,23213.98
Portugal,2021-04-01,822314,16859,592,11,38920,3817,12.35,5.01,23213.98
Portugal,2021-03-31,821722,16848,618,3,41608,4081,12.21,4.91,23213.98
Portugal,2021-03-30,821104,16845,388,2,40374,3960,11.94,4.88,23213.98
Portugal,2021-03-29,820716,16843,309,6,39543,3878,11.73,4.85,23213.98
Portugal,2021-03-28,820407,16837,365,10,39848,3908,11.47,4.84,23213.98
Portugal,2021-03-27,820042,16827,344,8,34084,3343,10.86,4.82,23213.98
Portugal,2021-03-26,819698,16819,488,5,36105,3541,10.58,4.8,23213.98
Portugal,2021-03-25,819210,16814,423,9,32368,3174,9.93,4.75,23213.98
Portugal,2021-03-24,818787,16805,575,11,31219,3062,9.55,4.72,23213.98
Portugal,2021-03-23,818212,16794,434,10,29104,2854,9.35,4.7,23213.98
Portugal,2021-03-22,817778,16784,248,16,30139,2956,9.25,4.62,23213.98
Portugal,2021-03-21,817530,16768,450,6,27391,2686,9.07,4.5,23213.98
Portugal,2021-03-20,817080,16762,457,8,26424,2591,8.97,4.37,23213.98
Portugal,2021-03-19,816623,16754,568,11,24829,2435,8.8,4.1,23213.98
Portugal,2021-03-18,816055,16743,485,21,23379,2293,8.69,3.77,23213.98
Portugal,2021-03-17,815570,16722,673,15,21841,2142,8.56,3.56,23213.98
Portugal,2021-03-16,814897,16707,384,13,22339,2191,8.55,3.5,23213.98
Portugal,2021-03-15,814513,16694,256,10,20342,1995,8.33,3.47,23213.98
Portugal,2021-03-14,814257,16684,541,15,19890,1951,8.25,3.43,23213.98
Portugal,2021-03-13,813716,16669,564,19,20013,1963,8.15,3.38,23213.98
Portugal,2021-03-12,813152,16650,577,15,20893,2049,7.95,3.25,23213.98
Portugal,2021-03-11,812575,16635,627,18,22025,2160,7.74,3.11,23213.98
Portugal,2021-03-10,811948,16617,642,22,22686,2225,7.6,3.02,23213.98
Portugal,2021-03-09,811306,16595,847,30,23361,2291,7.51,3.0,23213.98
Portugal,2021-03-08,810459,16565,365,25,24099,2363,7.42,2.98,23213.98
Portugal,2021-03-07,810094,16540,682,28,24525,2405,7.38,2.94,23213.98
Portugal,2021-03-06,809412,16512,1007,26,25508,2502,7.26,2.9,23213.98
Portugal,2021-03-05,808405,16486,949,28,25655,2516,6.95,2.81,23213.98
Portugal,2021-03-04,807456,16458,830,28,25889,2539,6.59,2.76,23213.98
Portugal,2021-03-03,806626,16430,979,41,26361,2585,6.36,2.71,23213.98
Portugal,2021-03-02,805647,16389,691,38,27889,2735,6.22,2.69,23213.98
Portugal,2021-03-01,804956,16351,394,34,27586,2705,6.07,2.68,23213.98
Portugal,2021-02-28,804562,16317,718,41,27086,2656,5.99,2.65,23213.98
Portugal,2021-02-27,803844,16276,1071,33,26373,2586,5.76,2.64,23213.98
Portugal,2021-02-26,802773,16243,1027,58,25929,2543,5.41,2.59,23213.98
Portugal,2021-02-25,801746,16185,1160,49,25250,2476,5.01,2.56,23213.98
Portugal,2021-02-24,800586,16136,1480,50,23931,2347,4.73,2.52,23213.98
Portugal,2021-02-23,799106,16086,1032,63,22520,2209,4.49,2.5,23213.98
Portugal,2021-02-22,798074,16023,549,61,22053,2163,4.37,2.48,23213.98
Portugal,2021-02-21,797525,15962,1186,65,23981,2352,4.32,2.46,23213.98
Portugal,2021-02-20,796339,15897,1570,76,23829,2337,4.16,2.43,23213.98
Portugal,2021-02-19,794769,15821,1940,67,23726,2327,3.92,2.3,23213.98
Portugal,2021-02-18,792829,15754,1944,105,22607,2217,3.65,2.18,23213.98
Portugal,2021-02-17,790885,15649,2324,127,22402,2197,3.51,2.1,23213.98
Portugal,2021-02-16,788561,15522,1502,111,22194,2177,3.41,2.04,23213.98
Portugal,2021-02-15,787059,15411,1303,90,21202,2079,3.36,1.99,23213.98
Portugal,2021-02-14,785756,15321,1677,138,18206,1785,3.22,1.91,23213.98
Portugal,2021-02-13,784079,15183,2856,149,15898,1559,3.14,1.81,23213.98
Portugal,2021-02-12,781223,15034,2854,149,12706,1246,3.05,1.55,23213.98
Portugal,2021-02-11,778369,14885,3480,167,10287,1009,2.97,1.31,23213.98
Portugal,2021-02-10,774889,14718,4387,161,9191,901,2.93,1.14,23213.98
Portugal,2021-02-09,770502,14557,2583,203,8296,814,2.88,1.04,23213.98
Portugal,2021-02-08,767919,14354,2505,196,8258,810,2.86,1.03,23213.98
Portugal,2021-02-07,765414,14158,3508,204,8448,829,2.86,1.03,23213.98
Portugal,2021-02-06,761906,13954,6132,214,9122,895,2.85,1.02,23213.98
Portugal,2021-02-05,755774,13740,6916,258,9092,892,2.79,0.93,23213.98
Portugal,2021-02-04,748858,13482,7914,225,9744,956,2.74,0.83,23213.98
Portugal,2021-02-03,740944,13257,9083,240,10362,1016,2.7,0.74,23213.98
Portugal,2021-02-02,731861,13017,5540,260,11231,1101,2.66,0.69,23213.98
Portugal,2021-02-01,726321,12757,5805,275,11838,1161,2.65,0.67,23213.98
Portugal,2021-01-31,720516,12482,9498,303,11582,1136,2.63,0.67,23213.98
Portugal,2021-01-30,711018,12179,12435,293,11244,1103,2.6,0.64,23213.98
Portugal,2021-01-29,698583,11886,13200,278,11287,1107,2.21,0.3,23213.98
Portugal,2021-01-28,685383,11608,16432,303,12219,1198,2.21,0.3,23213.98
Portugal,2021-01-27,668951,11305,15073,293,14435,1416,2.21,0.3,23213.98
Portugal,2021-01-26,653878,11012,10765,291,16438,1612,2.21,0.3,23213.98
Portugal,2021-01-25,643113,10721,6923,252,18714,1835,2.21,0.3,23213.98
Portugal,2021-01-24,636190,10469,11721,275,19200,1883,2.21,0.3,23213.98
Portugal,2021-01-23,624469,10194,15333,274,18770,1841,2.17,0.29,23213.98
Portugal,2021-01-22,609136,9920,13987,234,16876,1655,2.07,0.25,23213.98
Portugal,2021-01-21,595149,9686,13544,221,14194,1392,1.83,0.23,23213.98
Portugal,2021-01-20,581605,9465,14647,219,11058,1084,1.56,0.18,23213.98
Portugal,2021-01-19,566958,9246,10455,218,8896,872,1.36,0.09,23213.98
Portugal,2021-01-18,556503,9028,6702,167,7061,692,1.21,0.02,23213.98
Portugal,2021-01-17,549801,8861,10385,152,6701,657,1.18,0.01,23213.98
Portugal,2021-01-16,539416,8709,10947,166,6540,641,1.18,0.0,23213.98
Portugal,2021-01-15,528469,8543,10663,159,6335,621,1.16,0.0,23213.98
Portugal,2021-01-14,517806,8384,10698,148,5623,551,1.09,0.0,23213.98
Portugal,2021-01-13,507108,8236,10556,156,5501,539,0.98,0.0,23213.98
Portugal,2021-01-12,496552,8080,7259,155,5676,557,0.84,0.0,23213.98
Portugal,2021-01-11,489293,7925,5604,122,5944,583,0.74,0.0,23213.98
Portugal,2021-01-10,483689,7803,7502,102,5949,583,0.73,0.0,23213.98
Portugal,2021-01-09,476187,7701,9478,111,5943,583,0.73,0.0,23213.98
Portugal,2021-01-08,466709,7590,10176,118,5929,581,0.73,0.0,23213.98
Portugal,2021-01-07,456533,7472,9927,95,5572,546,0.7,0.0,23213.98
Portugal,2021-01-06,446606,7377,10027,91,4416,433,0.6,0.0,23213.98
Portugal,2021-01-05,436579,7286,4956,90,3724,365,0.46,0.0,23213.98
Portugal,2021-01-04,431623,7196,4369,78,3702,363,0.33,0.0,23213.98
Portugal,2021-01-03,427254,7118,3384,73,3970,389,0.32,0.0,23213.98
Portugal,2021-01-02,423870,7045,3241,73,4631,454,0.32,0.0,23213.98
Portugal,2021-01-01,420629,6972,6951,66,5557,545,0.32,0.0,23213.98
Portugal,2020-12-31,413678,6906,7627,76,6946,681,0.32,0.0,23213.98
Portugal,2020-12-30,406051,6830,6049,79,8527,836,0.3,0.0,23213.98
Portugal,2020-12-29,400002,6751,3336,74,7702,755,0.2,0.0,23213.98
Portugal,2020-12-28,396666,6677,2093,58,2791,274,0.08,0.0,23213.98
Portugal,2020-12-27,394573,6619,1577,63,No Data,No Data,0.05,0.0,23213.98
Qatar,2021-05-06,209470,493,593,4,29385,10199,37.5,22.63,62088.06
Qatar,2021-05-05,208877,489,645,6,29297,10169,36.94,22.13,62088.06
Qatar,2021-05-04,208232,483,640,3,28754,9980,36.35,21.65,62088.06
Qatar,2021-05-03,207592,480,644,8,27527,9554,35.8,20.97,62088.06
Qatar,2021-05-02,206948,472,646,7,26879,9330,35.3,20.37,62088.06
Qatar,2021-05-01,206302,465,650,7,26317,9134,34.8,20.0,62088.06
Qatar,2021-04-30,205652,458,676,8,26258,9114,34.35,19.67,62088.06
Qatar,2021-04-29,204976,450,687,5,25907,8992,33.74,19.26,62088.06
Qatar,2021-04-28,204289,445,690,4,25138,8725,,0.0,62088.06
Qatar,2021-04-27,203599,441,695,4,24730,8584,,0.0,62088.06
Qatar,2021-04-26,202904,437,703,9,24461,8490,,0.0,62088.06
Qatar,2021-04-25,202201,428,705,10,23933,8307,,0.0,62088.06
Qatar,2021-04-24,201496,418,718,5,24239,8413,,0.0,62088.06
Qatar,2021-04-23,200778,413,798,6,23250,8070,,0.0,62088.06
Qatar,2021-04-22,199980,407,800,7,23176,8044,,0.0,62088.06
Qatar,2021-04-21,199180,400,819,9,23055,8002,,0.0,62088.06
Qatar,2021-04-20,198361,391,885,5,23556,8176,,0.0,62088.06
Qatar,2021-04-19,197476,386,896,4,23822,8268,,0.0,62088.06
Qatar,2021-04-18,196580,382,823,6,24065,8353,,0.0,62088.06
Qatar,2021-04-17,195757,376,827,9,23266,8075,,0.0,62088.06
Qatar,2021-04-16,194930,367,978,10,24002,8331,,0.0,62088.06
Qatar,2021-04-15,193952,357,989,9,24354,8453,,0.0,62088.06
Qatar,2021-04-14,192963,348,984,8,24544,8519,,0.0,62088.06
Qatar,2021-04-13,191979,340,981,5,24297,8433,,0.0,62088.06
Qatar,2021-04-12,190998,335,973,2,24269,8424,,0.0,62088.06
Qatar,2021-04-11,190025,333,961,2,24132,8376,,0.0,62088.06
Qatar,2021-04-10,189064,331,964,7,24721,8581,,0.0,62088.06
Qatar,2021-04-09,188100,324,950,2,24918,8649,,0.0,62088.06
Qatar,2021-04-08,187150,322,949,2,24388,8465,,0.0,62088.06
Qatar,2021-04-07,186201,320,940,8,24456,8489,,0.0,62088.06
Qatar,2021-04-06,185261,312,927,6,24411,8473,,0.0,62088.06
Qatar,2021-04-05,184334,306,910,3,24248,8416,,0.0,62088.06
Qatar,2021-04-04,183424,303,876,2,24363,8456,,0.0,62088.06
Qatar,2021-04-03,182548,301,870,3,23995,8329,,0.0,62088.06
Qatar,2021-04-02,181678,298,874,3,23609,8195,,0.0,62088.06
Qatar,2021-04-01,180804,295,840,4,23246,8069,,0.0,62088.06
Qatar,2021-03-31,179964,291,780,2,22594,7842,,0.0,62088.06
Qatar,2021-03-30,179184,289,720,3,21888,7597,,0.0,62088.06
Qatar,2021-03-29,178464,286,690,2,21351,7411,,0.0,62088.06
Qatar,2021-03-28,177774,284,639,0,20814,7224,,0.0,62088.06
Qatar,2021-03-27,177135,284,614,2,20507,7118,,0.0,62088.06
Qatar,2021-03-26,176521,282,602,1,20168,7000,,0.0,62088.06
Qatar,2021-03-25,175919,281,587,3,19348,6716,,0.0,62088.06
Qatar,2021-03-24,175332,278,570,3,18772,6516,,0.0,62088.06
Qatar,2021-03-23,174762,275,534,1,18209,6320,,0.0,62088.06
Qatar,2021-03-22,174228,274,519,1,18189,6313,,0.0,62088.06
Qatar,2021-03-21,173709,273,503,1,18278,6344,,0.0,62088.06
Qatar,2021-03-20,173206,272,509,1,18956,6580,,0.0,62088.06
Qatar,2021-03-19,172697,271,497,1,19633,6815,,0.0,62088.06
Qatar,2021-03-18,172200,270,499,0,20311,7050,,0.0,62088.06
Qatar,2021-03-17,171701,270,489,2,20989,7285,,0.0,62088.06
Qatar,2021-03-16,171212,268,479,1,21095,7322,,0.0,62088.06
Qatar,2021-03-15,170733,267,481,1,20524,7124,,0.0,62088.06
Qatar,2021-03-14,170252,266,485,1,19952,6925,,0.0,62088.06
Qatar,2021-03-13,169767,265,483,0,18429,6397,,0.0,62088.06
Qatar,2021-03-12,169284,265,455,1,16905,5868,,0.0,62088.06
Qatar,2021-03-11,168829,264,468,0,15381,5339,,0.0,62088.06
Qatar,2021-03-10,168361,264,473,0,13857,4810,,0.0,62088.06
Qatar,2021-03-09,167888,264,471,1,12905,4479,,0.0,62088.06
Qatar,2021-03-08,167417,263,468,1,11952,4148,,0.0,62088.06
Qatar,2021-03-07,166949,262,474,0,11000,3818,,0.0,62088.06
Qatar,2021-03-06,166475,262,460,1,11000,3818,,0.0,62088.06
Qatar,2021-03-05,166015,261,469,1,11000,3818,,0.0,62088.06
Qatar,2021-03-04,165546,260,475,0,11000,3818,,0.0,62088.06
Qatar,2021-03-03,165071,260,471,1,11000,3818,,0.0,62088.06
Qatar,2021-03-02,164600,259,463,0,11000,3818,,0.0,62088.06
Qatar,2021-03-01,164137,259,473,1,11000,3818,,0.0,62088.06
Qatar,2021-02-28,163664,258,467,1,11000,3818,,0.0,62088.06
Qatar,2021-02-27,163197,257,460,0,11000,3818,,0.0,62088.06
Qatar,2021-02-26,162737,257,469,0,11000,3818,,0.0,62088.06
Qatar,2021-02-25,162268,257,465,0,11000,3818,,0.0,62088.06
Qatar,2021-02-24,161803,257,459,0,10041,3485,,0.0,62088.06
Qatar,2021-02-23,161344,257,455,0,9082,3152,,0.0,62088.06
Qatar,2021-02-22,160889,257,463,1,8122,2819,,0.0,62088.06
Qatar,2021-02-21,160426,256,459,0,7163,2486,,0.0,62088.06
Qatar,2021-02-20,159967,256,449,0,6204,2153,,0.0,62088.06
Qatar,2021-02-19,159518,256,465,0,5245,1821,,0.0,62088.06
Qatar,2021-02-18,159053,256,462,0,4286,1488,,0.0,62088.06
Qatar,2021-02-17,158591,256,453,0,4286,1488,3.47,0.0,62088.06
Qatar,2021-02-16,158138,256,6,1,4286,1488,,0.0,62088.06
Qatar,2021-02-15,158132,255,888,0,4286,1488,,0.0,62088.06
Qatar,2021-02-14,157244,255,440,0,4286,1488,,0.0,62088.06
Qatar,2021-02-13,156804,255,453,1,4286,1488,,0.0,62088.06
Qatar,2021-02-12,156351,254,450,0,4286,1488,,0.0,62088.06
Qatar,2021-02-11,155901,254,448,1,4286,1488,,0.0,62088.06
Qatar,2021-02-10,155453,253,451,0,4286,1488,,0.0,62088.06
Qatar,2021-02-09,155002,253,477,2,4286,1488,,0.0,62088.06
Qatar,2021-02-08,154525,251,427,1,4286,1488,,0.0,62088.06
Qatar,2021-02-07,154098,250,408,0,4286,1488,,0.0,62088.06
Qatar,2021-02-06,153690,250,394,0,4286,1488,,0.0,62088.06
Qatar,2021-02-05,153296,250,398,1,4286,1488,,0.0,62088.06
Qatar,2021-02-04,152898,249,407,0,4286,1488,,0.0,62088.06
Qatar,2021-02-03,152491,249,396,0,3867,1342,,0.0,62088.06
Qatar,2021-02-02,152095,249,375,0,3447,1196,,0.0,62088.06
Qatar,2021-02-01,151720,249,385,1,3028,1051,,0.0,62088.06
Qatar,2021-01-31,151335,248,351,0,2609,906,,0.0,62088.06
Qatar,2021-01-30,150984,248,363,0,2190,760,,0.0,62088.06
Qatar,2021-01-29,150621,248,341,0,1771,615,,0.0,62088.06
Qatar,2021-01-28,150280,248,347,0,1351,469,,0.0,62088.06
Qatar,2021-01-27,149933,248,338,0,1351,469,,0.0,62088.06
Qatar,2021-01-26,149595,248,299,0,1351,469,,0.0,62088.06
Qatar,2021-01-25,149296,248,277,0,1351,469,,0.0,62088.06
Qatar,2021-01-24,149019,248,247,0,1351,469,,0.0,62088.06
Qatar,2021-01-23,148772,248,251,0,1351,469,,0.0,62088.06
Qatar,2021-01-22,148521,248,263,0,1351,469,,0.0,62088.06
Qatar,2021-01-21,148258,248,258,0,1351,469,,0.0,62088.06
Qatar,2021-01-20,148000,248,271,0,1351,469,,0.0,62088.06
Qatar,2021-01-19,147729,248,225,0,1351,469,,0.0,62088.06
Qatar,2021-01-18,147504,248,227,2,1351,469,,0.0,62088.06
Qatar,2021-01-17,147277,246,188,0,1351,469,,0.0,62088.06
Qatar,2021-01-16,147089,246,204,0,1351,469,,0.0,62088.06
Qatar,2021-01-15,146885,246,196,0,1351,469,,0.0,62088.06
Qatar,2021-01-14,146689,246,209,0,1351,469,,0.0,62088.06
Qatar,2021-01-13,146480,246,201,0,1351,469,,0.0,62088.06
Qatar,2021-01-12,146279,246,211,0,1351,469,,0.0,62088.06
Qatar,2021-01-11,146068,246,203,0,1351,469,,0.0,62088.06
Qatar,2021-01-10,145865,246,193,0,1351,469,,0.0,62088.06
Qatar,2021-01-09,145672,246,206,0,1351,469,,0.0,62088.06
Qatar,2021-01-08,145466,246,195,1,1351,469,,0.0,62088.06
Qatar,2021-01-07,145271,245,210,0,1351,469,,0.0,62088.06
Qatar,2021-01-06,145061,245,209,0,1351,469,,0.0,62088.06
Qatar,2021-01-05,144852,245,208,0,1351,469,,0.0,62088.06
Qatar,2021-01-04,144644,245,207,0,1351,469,,0.0,62088.06
Qatar,2021-01-03,144437,245,197,0,1351,469,,0.0,62088.06
Qatar,2021-01-02,144240,245,198,0,1351,469,,0.0,62088.06
Qatar,2021-01-01,144042,245,208,0,1351,469,,0.0,62088.06
Qatar,2020-12-31,143834,245,213,0,1351,469,,0.0,62088.06
Qatar,2020-12-30,143621,245,193,0,1351,469,,0.0,62088.06
Qatar,2020-12-29,143428,245,206,1,1351,469,,0.0,62088.06
Qatar,2020-12-28,143222,244,160,0,1351,469,,0.0,62088.06
Qatar,2020-12-27,143062,244,159,0,1351,469,,0.0,62088.06
Qatar,2020-12-26,142903,244,169,0,1351,469,,0.0,62088.06
Qatar,2020-12-25,142734,244,129,1,1351,469,,0.0,62088.06
Qatar,2020-12-24,142605,243,157,0,1351,469,,0.0,62088.06
Qatar,2020-12-23,142448,243,140,0,1351,469,,0.0,62088.06
Qatar,2020-12-22,142308,243,149,0,No Data,No Data,,0.0,62088.06
Romania,2021-05-05,1060895,28616,1564,142,72403,3764,17.93,11.12,12913.07
Romania,2021-05-04,1059331,28474,994,94,70893,3685,17.73,10.83,12913.07
Romania,2021-05-03,1058337,28380,682,98,70757,3678,17.56,10.55,12913.07
Romania,2021-05-02,1057655,28282,1083,88,72791,3784,17.44,10.33,12913.07
Romania,2021-05-01,1056572,28194,1307,85,77910,4050,17.35,10.21,12913.07
Romania,2021-04-30,1055265,28109,1636,138,82147,4270,17.17,10.07,12913.07
Romania,2021-04-29,1053629,27971,1850,138,83831,4358,16.91,9.93,12913.07
Romania,2021-04-28,1051779,27833,2240,150,84829,4410,16.64,9.77,12913.07
Romania,2021-04-27,1049539,27683,2019,172,85971,4469,16.36,9.62,12913.07
Romania,2021-04-26,1047520,27511,1256,117,86576,4500,16.07,9.46,12913.07
Romania,2021-04-25,1046264,27394,1542,127,85784,4459,15.79,9.33,12913.07
Romania,2021-04-24,1044722,27267,2201,154,85044,4421,15.51,9.21,12913.07
Romania,2021-04-23,1042521,27113,2523,170,83829,4358,15.19,9.06,12913.07
Romania,2021-04-22,1039998,26943,2989,150,82291,4278,14.87,8.91,12913.07
Romania,2021-04-21,1037009,26793,3006,175,81246,4223,14.56,8.77,12913.07
Romania,2021-04-20,1034003,26618,2931,237,79580,4137,14.23,8.62,12913.07
Romania,2021-04-19,1031072,26381,1768,149,77824,4045,13.91,8.48,12913.07
Romania,2021-04-18,1029304,26232,2265,160,76054,3953,13.65,8.34,12913.07
Romania,2021-04-17,1027039,26072,3474,135,73921,3843,13.4,8.22,12913.07
Romania,2021-04-16,1023565,25937,3264,137,71173,3700,13.12,8.08,12913.07
Romania,2021-04-15,1020301,25800,3852,195,67552,3511,12.85,7.94,12913.07
Romania,2021-04-14,1016449,25605,4076,164,64233,3339,12.59,7.78,12913.07
Romania,2021-04-13,1012373,25441,3883,193,60693,3155,12.33,7.62,12913.07
Romania,2021-04-12,1008490,25248,2323,113,57601,2994,12.09,7.46,12913.07
Romania,2021-04-11,1006167,25135,3302,129,55957,2909,11.89,7.34,12913.07
Romania,2021-04-10,1002865,25006,4310,139,54721,2844,11.74,7.19,12913.07
Romania,2021-04-09,998555,24867,4942,134,53790,2796,11.59,7.03,12913.07
Romania,2021-04-08,993613,24733,4989,172,54316,2823,11.47,6.86,12913.07
Romania,2021-04-07,988624,24561,5407,175,54429,2829,11.34,6.7,12913.07
Romania,2021-04-06,983217,24386,5231,196,54846,2851,11.21,6.54,12913.07
Romania,2021-04-05,977986,24190,3611,120,56199,2921,11.08,6.38,12913.07
Romania,2021-04-04,974375,24070,4151,97,56354,2929,10.97,6.22,12913.07
Romania,2021-04-03,970224,23973,5498,154,57266,2977,10.87,6.08,12913.07
Romania,2021-04-02,964726,23819,5808,145,57712,3000,10.74,5.92,12913.07
Romania,2021-04-01,958918,23674,6115,136,57306,2979,10.61,5.75,12913.07
Romania,2021-03-31,952803,23538,6156,129,57488,2988,10.48,5.58,12913.07
Romania,2021-03-30,946647,23409,6204,175,57609,2995,10.35,5.4,12913.07
Romania,2021-03-29,940443,23234,3825,120,56786,2952,10.2,5.21,12913.07
Romania,2021-03-28,936618,23114,4439,117,55949,2908,10.08,5.06,12913.07
Romania,2021-03-27,932179,22997,5869,162,54478,2832,9.95,4.9,12913.07
Romania,2021-03-26,926310,22835,6516,116,53386,2775,9.81,4.74,12913.07
Romania,2021-03-25,919794,22719,6651,140,52633,2736,9.68,4.59,12913.07
Romania,2021-03-24,913143,22579,6136,137,51639,2684,9.52,4.44,12913.07
Romania,2021-03-23,907007,22442,6149,174,50949,2648,9.36,4.29,12913.07
Romania,2021-03-22,900858,22268,3743,60,51138,2658,9.2,4.15,12913.07
Romania,2021-03-21,897115,22208,4267,76,51564,2680,9.08,4.03,12913.07
Romania,2021-03-20,892848,22132,6096,112,51319,2668,8.86,4.02,12913.07
Romania,2021-03-19,886752,22020,5593,143,51007,2651,8.62,3.99,12913.07
Romania,2021-03-18,881159,21877,6174,90,50939,2648,8.4,3.95,12913.07
Romania,2021-03-17,874985,21787,6186,89,50651,2633,8.17,3.91,12913.07
Romania,2021-03-16,868799,21698,6118,133,50240,2612,7.96,3.84,12913.07
Romania,2021-03-15,862681,21565,2972,82,48557,2524,7.73,3.76,12913.07
Romania,2021-03-14,859709,21483,4383,44,47683,2479,7.52,3.71,12913.07
Romania,2021-03-13,855326,21439,4964,79,48038,2497,7.35,3.66,12913.07
Romania,2021-03-12,850362,21360,5010,108,48026,2496,7.15,3.61,12913.07
Romania,2021-03-11,845352,21252,5236,96,47735,2481,6.95,3.55,12913.07
Romania,2021-03-10,840116,21156,4564,100,46853,2435,6.74,3.5,12913.07
Romania,2021-03-09,835552,21056,4989,93,45038,2341,6.52,3.45,12913.07
Romania,2021-03-08,830563,20963,2280,63,43603,2267,6.3,3.42,12913.07
Romania,2021-03-07,828283,20900,3288,46,41988,2183,6.1,3.39,12913.07
Romania,2021-03-06,824995,20854,4064,69,37124,1930,5.91,3.35,12913.07
Romania,2021-03-05,820931,20785,4342,101,32419,1685,5.7,3.31,12913.07
Romania,2021-03-04,816589,20684,4271,98,28386,1476,5.5,3.26,12913.07
Romania,2021-03-03,812318,20586,4278,77,25032,1301,5.31,3.22,12913.07
Romania,2021-03-02,808040,20509,3950,106,23535,1223,5.11,3.22,12913.07
Romania,2021-03-01,804090,20403,2096,53,22276,1158,4.92,3.21,12913.07
Romania,2021-02-28,801994,20350,2830,63,21950,1141,4.76,3.21,12913.07
Romania,2021-02-27,799164,20287,3432,54,24351,1266,4.71,3.21,12913.07
Romania,2021-02-26,795732,20233,3761,66,26811,1394,4.63,3.2,12913.07
Romania,2021-02-25,791971,20167,3923,81,29526,1535,4.53,3.19,12913.07
Romania,2021-02-24,788048,20086,3337,73,32320,1680,4.44,3.18,12913.07
Romania,2021-02-23,784711,20013,3382,119,34478,1792,4.35,3.13,12913.07
Romania,2021-02-22,781329,19894,1634,47,36854,1916,4.26,3.07,12913.07
Romania,2021-02-21,779695,19847,2419,52,37893,1970,4.17,2.99,12913.07
Romania,2021-02-20,777276,19795,2721,57,38169,1984,4.1,2.93,12913.07
Romania,2021-02-19,774555,19738,2712,79,38508,2002,4.01,2.84,12913.07
Romania,2021-02-18,771843,19659,3058,71,38687,2011,3.92,2.74,12913.07
Romania,2021-02-17,768785,19588,2815,62,38492,2001,3.82,2.63,12913.07
Romania,2021-02-16,765970,19526,2676,81,38133,1982,3.72,2.5,12913.07
Romania,2021-02-15,763294,19445,1331,79,37109,1929,3.62,2.36,12913.07
Romania,2021-02-14,761963,19366,1872,41,36808,1913,3.57,2.22,12913.07
Romania,2021-02-13,760091,19325,2415,48,34755,1807,3.55,2.08,12913.07
Romania,2021-02-12,757676,19277,2550,77,32464,1688,3.53,1.92,12913.07
Romania,2021-02-11,755126,19200,2644,65,30661,1594,3.51,1.74,12913.07
Romania,2021-02-10,752482,19135,3048,79,28395,1476,3.49,1.56,12913.07
Romania,2021-02-09,749434,19056,2797,95,25918,1347,3.47,1.37,12913.07
Romania,2021-02-08,746637,18961,1319,80,24309,1264,3.44,1.2,12913.07
