,Location,Date,Total_Confirmed,Total_Deaths,Daily_Confirmed,Daily_Deaths,daily_vaccinations,daily_vaccinations_per_million,gdppc
8072,Morocco,2021-04-30,511249,9023,363,3,53419,1447,3204.1
8073,Morocco,2021-04-29,510886,9020,421,5,51794,1403,3204.1
8074,Morocco,2021-04-28,510465,9015,493,10,48332,1309,3204.1
8075,Morocco,2021-04-27,509972,9005,507,6,23363,633,3204.1
8076,Morocco,2021-04-26,509465,8999,102,7,12951,351,3204.1
8077,Morocco,2021-04-25,509363,8992,326,4,13837,375,3204.1
8078,Morocco,2021-04-24,509037,8988,507,5,14723,399,3204.1
8079,Morocco,2021-04-23,508530,8983,592,7,25329,686,3204.1
8080,Morocco,2021-04-22,507938,8976,600,7,26644,722,3204.1
8081,Morocco,2021-04-21,507338,8969,669,10,29365,796,3204.1
8082,Morocco,2021-04-20,506669,8959,720,7,32510,881,3204.1
8083,Morocco,2021-04-19,505949,8952,138,7,31087,842,3204.1
8084,Morocco,2021-04-18,505811,8945,364,1,30832,835,3204.1
8085,Morocco,2021-04-17,505447,8944,600,10,33555,909,3204.1
8086,Morocco,2021-04-16,504847,8934,587,7,30216,819,3204.1
8087,Morocco,2021-04-15,504260,8927,596,7,31317,848,3204.1
8088,Morocco,2021-04-14,503664,8920,703,5,35428,960,3204.1
8089,Morocco,2021-04-13,502961,8915,684,6,39376,1067,3204.1
8090,Morocco,2021-04-12,502277,8909,175,9,48571,1316,3204.1
8091,Morocco,2021-04-11,502102,8900,414,9,51896,1406,3204.1
8092,Morocco,2021-04-10,501688,8891,740,6,52243,1415,3204.1
8093,Morocco,2021-04-09,500948,8885,625,12,54379,1473,3204.1
8094,Morocco,2021-04-08,500323,8873,635,6,58968,1598,3204.1
8095,Morocco,2021-04-07,499688,8867,663,2,64787,1755,3204.1
8096,Morocco,2021-04-06,499025,8865,696,8,70420,1908,3204.1
8097,Morocco,2021-04-05,498329,8857,132,7,77794,2108,3204.1
8098,Morocco,2021-04-04,498197,8850,365,8,82211,2227,3204.1
8099,Morocco,2021-04-03,497832,8842,575,7,86628,2347,3204.1
8100,Morocco,2021-04-02,497257,8835,581,10,92338,2502,3204.1
8101,Morocco,2021-04-01,496676,8825,579,7,105151,2849,3204.1
8102,Morocco,2021-03-31,496097,8818,676,5,123661,3350,3204.1
8103,Morocco,2021-03-30,495421,8813,665,6,146271,3963,3204.1
8104,Morocco,2021-03-29,494756,8807,97,9,139571,3781,3204.1
8105,Morocco,2021-03-28,494659,8798,301,0,137423,3723,3204.1
8106,Morocco,2021-03-27,494358,8798,491,5,135275,3665,3204.1
8107,Morocco,2021-03-26,493867,8793,514,5,130589,3538,3204.1
8108,Morocco,2021-03-25,493353,8788,511,2,124922,3384,3204.1
8109,Morocco,2021-03-24,492842,8786,439,11,109749,2973,3204.1
8110,Morocco,2021-03-23,492403,8775,569,6,94431,2558,3204.1
8111,Morocco,2021-03-22,491834,8769,125,2,112674,3053,3204.1
8112,Morocco,2021-03-21,491709,8767,246,4,128126,3471,3204.1
8113,Morocco,2021-03-20,491463,8763,444,8,143577,3890,3204.1
8114,Morocco,2021-03-19,491019,8755,444,7,173867,4710,3204.1
8115,Morocco,2021-03-18,490575,8748,487,3,197609,5354,3204.1
8116,Morocco,2021-03-17,490088,8745,466,8,203778,5521,3204.1
8117,Morocco,2021-03-16,489622,8737,526,4,209026,5663,3204.1
8118,Morocco,2021-03-15,489096,8733,159,10,197070,5339,3204.1
8119,Morocco,2021-03-14,488937,8723,305,5,183532,4972,3204.1
8120,Morocco,2021-03-13,488632,8718,451,2,169993,4606,3204.1
8121,Morocco,2021-03-12,488181,8716,431,4,145209,3934,3204.1
8122,Morocco,2021-03-11,487750,8712,464,7,124222,3365,3204.1
8123,Morocco,2021-03-10,487286,8705,453,10,118346,3206,3204.1
8124,Morocco,2021-03-09,486833,8695,508,12,111839,3030,3204.1
8125,Morocco,2021-03-08,486325,8683,102,1,115949,3141,3204.1
8126,Morocco,2021-03-07,486223,8682,249,6,121878,3302,3204.1
8127,Morocco,2021-03-06,485974,8676,407,3,127808,3463,3204.1
8128,Morocco,2021-03-05,485567,8673,420,4,136191,3690,3204.1
8129,Morocco,2021-03-04,485147,8669,394,16,147003,3983,3204.1
8130,Morocco,2021-03-03,484753,8653,594,8,165274,4478,3204.1
8131,Morocco,2021-03-02,484159,8645,393,8,183462,4970,3204.1
8132,Morocco,2021-03-01,483766,8637,112,14,175138,4745,3204.1
8133,Morocco,2021-02-28,483654,8623,244,8,168763,4572,3204.1
8134,Morocco,2021-02-27,483410,8615,416,7,162387,4399,3204.1
8135,Morocco,2021-02-26,482994,8608,480,10,151735,4111,3204.1
8136,Morocco,2021-02-25,482514,8598,386,6,138712,3758,3204.1
8137,Morocco,2021-02-24,482128,8592,419,18,123990,3359,3204.1
8138,Morocco,2021-02-23,481709,8574,446,15,108989,2953,3204.1
8139,Morocco,2021-02-22,481263,8559,108,5,124085,3362,3204.1
8140,Morocco,2021-02-21,481155,8554,207,6,138660,3757,3204.1
8141,Morocco,2021-02-20,480948,8548,444,8,153236,4152,3204.1
8142,Morocco,2021-02-19,480504,8540,448,16,178578,4838,3204.1
8143,Morocco,2021-02-18,480056,8524,477,7,196829,5333,3204.1
8144,Morocco,2021-02-17,479579,8517,508,13,190700,5167,3204.1
8145,Morocco,2021-02-16,479071,8504,476,13,184141,4989,3204.1
8146,Morocco,2021-02-15,478595,8491,121,14,165277,4478,3204.1
8147,Morocco,2021-02-14,478474,8477,339,17,148680,4028,3204.1
8148,Morocco,2021-02-13,478135,8460,479,10,132082,3578,3204.1
8149,Morocco,2021-02-12,477656,8450,496,10,100553,2724,3204.1
8150,Morocco,2021-02-11,477160,8440,471,4,71942,1949,3204.1
8151,Morocco,2021-02-10,476689,8436,564,12,62531,1694,3204.1
8152,Morocco,2021-02-09,476125,8424,536,16,51127,1385,3204.1
8153,Morocco,2021-02-08,475589,8408,234,14,50010,1355,3204.1
8154,Morocco,2021-02-07,475355,8394,389,13,54437,1475,3204.1
8155,Morocco,2021-02-06,474966,8381,587,13,53424,1447,3204.1
8156,Morocco,2021-02-05,474379,8368,712,17,51891,1406,3204.1
8157,Morocco,2021-02-04,473667,8351,620,28,50246,1361,3204.1
8158,Morocco,2021-02-03,473047,8323,774,14,51400,1393,3204.1
8159,Morocco,2021-02-02,472273,8309,835,22,51458,1394,3204.1
8160,Morocco,2021-02-01,471438,8287,281,12,50020,1355,3204.1
8161,Morocco,2021-01-31,471157,8275,466,16,42000,1138,3204.1
8162,Morocco,2021-01-30,470691,8259,701,13,45000,1219,3204.1
8163,Morocco,2021-01-29,469990,8246,851,22,45000,1219,3204.1
8164,Mozambique,2021-03-23,66496,750,190,3,1087,35,503.57
8165,Mozambique,2021-03-22,66306,747,94,1,1087,35,503.57
8166,Mozambique,2021-03-21,66212,746,148,3,1087,35,503.57
8167,Mozambique,2021-03-20,66064,743,265,3,1087,35,503.57
8168,Mozambique,2021-03-19,65799,740,347,3,2037,65,503.57
8169,Mozambique,2021-03-18,65452,737,255,4,2988,96,503.57
8170,Mozambique,2021-03-17,65197,733,268,1,3938,126,503.57
8171,Mozambique,2021-03-16,64929,732,413,7,4888,156,503.57
8172,Mozambique,2021-03-15,64516,725,0,0,5839,187,503.57
8173,Mozambique,2021-03-14,64516,725,220,3,6789,217,503.57
8174,Mozambique,2021-03-13,64296,722,292,3,7740,248,503.57
8175,Mozambique,2021-03-12,64004,719,359,8,7740,248,503.57
8176,Mozambique,2021-03-11,63645,711,471,4,7740,248,503.57
8177,Mozambique,2021-03-10,63174,707,292,7,7740,248,503.57
8178,Mozambique,2021-03-09,62882,700,179,2,7740,248,503.57
8179,Mozambique,2021-03-08,62703,698,183,5,7740,248,503.57
8180,Namibia,2021-04-28,48177,638,166,4,1967,774,4957.46
8181,Namibia,2021-04-27,48011,634,70,6,1702,670,4957.46
8182,Namibia,2021-04-26,47941,628,165,3,1497,589,4957.46
8183,Namibia,2021-04-25,47776,625,105,1,1173,462,4957.46
8184,Namibia,2021-04-24,47671,624,288,2,1151,453,4957.46
8185,Namibia,2021-04-23,47383,622,211,6,852,335,4957.46
8186,Namibia,2021-04-22,47172,616,218,7,547,215,4957.46
8187,Namibia,2021-04-21,46954,609,79,1,422,166,4957.46
8188,Namibia,2021-04-20,46875,608,102,4,368,145,4957.46
8189,Namibia,2021-04-19,46773,604,118,0,268,105,4957.46
8190,Namibia,2021-04-18,46655,604,140,2,289,114,4957.46
8191,Namibia,2021-04-17,46515,602,185,3,274,108,4957.46
8192,Namibia,2021-04-16,46330,599,145,3,206,81,4957.46
8193,Namibia,2021-04-15,46185,596,134,4,152,60,4957.46
8194,Namibia,2021-04-14,46051,592,102,6,120,47,4957.46
8195,Namibia,2021-04-13,45949,586,162,11,110,43,4957.46
8196,Namibia,2021-04-12,45787,575,260,5,87,34,4957.46
8197,Namibia,2021-04-11,45527,570,204,6,60,24,4957.46
8198,Namibia,2021-04-10,45323,564,130,5,69,27,4957.46
8199,Namibia,2021-04-09,45193,559,139,2,82,32,4957.46
8200,Namibia,2021-04-08,45054,557,15,9,96,38,4957.46
8201,Namibia,2021-04-07,45039,548,31,6,134,53,4957.46
8202,Namibia,2021-04-06,45008,542,122,4,154,61,4957.46
8203,Namibia,2021-04-05,44886,538,96,1,174,68,4957.46
8204,Namibia,2021-04-04,44790,537,107,4,193,76,4957.46
8205,Namibia,2021-04-03,44683,533,102,2,213,84,4957.46
8206,Namibia,2021-04-02,44581,531,207,3,228,90,4957.46
8207,Namibia,2021-04-01,44374,528,235,5,243,96,4957.46
8208,Namibia,2021-03-31,44139,523,88,3,196,77,4957.46
8209,Namibia,2021-03-30,44051,520,128,7,167,66,4957.46
8210,Namibia,2021-03-29,43923,513,291,4,138,54,4957.46
8211,Namibia,2021-03-28,43632,509,133,1,109,43,4957.46
8212,Namibia,2021-03-27,43499,508,320,4,80,31,4957.46
8213,Namibia,2021-03-26,43179,504,169,2,51,20,4957.46
8214,Namibia,2021-03-25,43010,502,146,0,22,9,4957.46
8215,Namibia,2021-03-24,42864,502,93,4,22,9,4957.46
8216,Namibia,2021-03-23,42771,498,118,4,22,9,4957.46
8217,Namibia,2021-03-22,42653,494,176,2,22,9,4957.46
8218,Namibia,2021-03-21,42477,492,274,0,22,9,4957.46
8219,Namibia,2021-03-20,42203,492,238,6,22,9,4957.46
8220,Namibia,2021-03-19,41965,486,281,3,22,9,4957.46
8221,Nepal,2021-04-28,312699,3211,4774,17,17858,613,1071.05
8222,Nepal,2021-04-27,307925,3194,4364,18,12778,439,1071.05
8223,Nepal,2021-04-26,303561,3176,3442,12,11500,395,1071.05
8224,Nepal,2021-04-25,300119,3164,3032,28,11676,401,1071.05
8225,Nepal,2021-04-24,297087,3136,2486,14,12519,430,1071.05
8226,Nepal,2021-04-23,294601,3122,2449,5,12666,435,1071.05
8227,Nepal,2021-04-22,292152,3117,2365,5,13212,453,1071.05
8228,Nepal,2021-04-21,289787,3112,2220,10,12420,426,1071.05
8229,Nepal,2021-04-20,287567,3102,1667,11,12659,434,1071.05
8230,Nepal,2021-04-19,285900,3091,1227,8,10958,376,1071.05
8231,Nepal,2021-04-18,284673,3083,1015,8,10590,363,1071.05
8232,Nepal,2021-04-17,283658,3075,768,5,9869,339,1071.05
8233,Nepal,2021-04-16,282890,3070,836,4,9331,320,1071.05
8234,Nepal,2021-04-15,282054,3066,490,5,10585,363,1071.05
8235,Nepal,2021-04-14,281564,3061,580,3,10476,360,1071.05
8236,Nepal,2021-04-13,280984,3058,460,5,17180,590,1071.05
8237,Nepal,2021-04-12,280524,3053,496,13,23139,794,1071.05
8238,Nepal,2021-04-11,280028,3040,303,1,22350,767,1071.05
8239,Nepal,2021-04-10,279725,3039,337,1,21841,750,1071.05
8240,Nepal,2021-04-09,279388,3038,288,0,21844,750,1071.05
8241,Nepal,2021-04-08,279100,3038,332,0,19312,663,1071.05
8242,Nepal,2021-04-07,278768,3038,298,2,19378,665,1071.05
8243,Nepal,2021-04-06,278470,3036,260,0,12630,433,1071.05
8244,Nepal,2021-04-05,278210,3036,266,4,5882,202,1071.05
8245,Nepal,2021-04-04,277944,3032,176,0,5882,202,1071.05
8246,Nepal,2021-04-03,277768,3032,128,1,5882,202,1071.05
8247,Nepal,2021-04-02,277640,3031,179,0,5882,202,1071.05
8248,Nepal,2021-04-01,277461,3031,152,1,5882,202,1071.05
8249,Nepal,2021-03-31,277309,3030,162,0,5882,202,1071.05
8250,Nepal,2021-03-30,277147,3030,167,3,5882,202,1071.05
8251,Nepal,2021-03-29,276980,3027,141,0,5882,202,1071.05
8252,Nepal,2021-03-28,276839,3027,89,0,5882,202,1071.05
8253,Nepal,2021-03-27,276750,3027,85,3,5882,202,1071.05
8254,Nepal,2021-03-26,276665,3024,156,4,5882,202,1071.05
8255,Nepal,2021-03-25,276509,3020,120,0,11379,391,1071.05
8256,Nepal,2021-03-24,276389,3020,145,1,16876,579,1071.05
8257,Nepal,2021-03-23,276244,3019,188,0,22373,768,1071.05
8258,Nepal,2021-03-22,276056,3019,150,3,27870,957,1071.05
8259,Nepal,2021-03-21,275906,3016,77,0,33367,1145,1071.05
8260,Nepal,2021-03-20,275829,3016,79,0,38864,1334,1071.05
8261,Nepal,2021-03-19,275750,3016,125,1,44361,1523,1071.05
8262,Nepal,2021-03-18,275625,3015,107,1,44361,1523,1071.05
8263,Nepal,2021-03-17,275518,3014,94,0,44361,1523,1071.05
8264,Nepal,2021-03-16,275424,3014,114,0,44361,1523,1071.05
8265,Nepal,2021-03-15,275310,3014,79,0,44361,1523,1071.05
8266,Nepal,2021-03-14,275231,3014,53,0,44361,1523,1071.05
8267,Nepal,2021-03-13,275178,3014,60,2,44361,1523,1071.05
8268,Nepal,2021-03-12,275118,3012,48,0,44361,1523,1071.05
8269,Nepal,2021-03-11,275070,3012,97,0,44361,1523,1071.05
8270,Nepal,2021-03-10,274973,3012,104,0,44361,1523,1071.05
8271,Nepal,2021-03-09,274869,3012,59,1,44361,1523,1071.05
8272,Nepal,2021-03-08,274810,3011,89,1,44361,1523,1071.05
8273,Nepal,2021-03-07,274721,3010,66,0,44361,1523,1071.05
8274,Nepal,2021-03-06,274655,3010,47,0,44361,1523,1071.05
8275,Nepal,2021-03-05,274608,3010,120,232,44361,1523,1071.05
8276,Nepal,2021-03-04,274488,2778,107,0,44361,1523,1071.05
8277,Nepal,2021-03-03,274381,2778,87,1,44361,1523,1071.05
8278,Nepal,2021-03-02,274294,2777,78,0,44361,1523,1071.05
8279,Nepal,2021-03-01,274216,2777,73,3,44361,1523,1071.05
8280,Nepal,2021-02-28,274143,2774,78,1,44361,1523,1071.05
8281,Nepal,2021-02-27,274065,2773,81,2,44361,1523,1071.05
8282,Nepal,2021-02-26,273984,2771,112,86,40200,1380,1071.05
8283,Nepal,2021-02-25,273872,2685,112,1,36039,1237,1071.05
8284,Nepal,2021-02-24,273760,2684,94,619,31879,1094,1071.05
8285,Nepal,2021-02-23,273666,2065,110,4,27718,951,1071.05
8286,Nepal,2021-02-22,273556,2061,125,0,23557,808,1071.05
8287,Nepal,2021-02-21,273431,2061,80,0,19397,666,1071.05
8288,Nepal,2021-02-20,273351,2061,88,0,15236,523,1071.05
8289,Nepal,2021-02-19,273263,2061,97,3,15236,523,1071.05
8290,Nepal,2021-02-18,273166,2058,96,3,15236,523,1071.05
8291,Nepal,2021-02-17,273070,2055,125,0,15236,523,1071.05
8292,Nepal,2021-02-16,272945,2055,105,0,15236,523,1071.05
8293,Nepal,2021-02-15,272840,2055,122,1,15236,523,1071.05
8294,Nepal,2021-02-14,272718,2054,104,0,15236,523,1071.05
8295,Nepal,2021-02-13,272614,2054,57,0,15236,523,1071.05
8296,Nepal,2021-02-12,272557,2054,127,2,15236,523,1071.05
8297,Nepal,2021-02-11,272430,2052,81,5,15236,523,1071.05
8298,Nepal,2021-02-10,272349,2047,134,0,15217,522,1071.05
8299,Nepal,2021-02-09,272215,2047,160,2,15198,522,1071.05
8300,Nepal,2021-02-08,272055,2045,130,7,15179,521,1071.05
8301,Nepal,2021-02-07,271925,2038,119,3,15698,539,1071.05
8302,Nepal,2021-02-06,271806,2035,99,0,16216,557,1071.05
8303,Nepal,2021-02-05,271707,2035,105,2,16734,574,1071.05
8304,Nepal,2021-02-04,271602,2033,171,2,17252,592,1071.05
8305,Nepal,2021-02-03,271431,2031,142,1,17789,611,1071.05
8306,Nepal,2021-02-02,271289,2030,171,1,18326,629,1071.05
8307,Nepal,2021-02-01,271118,2029,159,0,18862,647,1071.05
8308,Nepal,2021-01-31,270959,2029,105,2,18862,647,1071.05
8309,Nepal,2021-01-30,270854,2027,109,2,18862,647,1071.05
8310,Nepal,2021-01-29,270745,2025,157,5,18862,647,1071.05
8311,Nepal,2021-01-28,270588,2020,213,0,18862,647,1071.05
8312,Nepal,2021-01-27,270375,2020,283,3,18862,647,1071.05
8313,Netherlands,2021-05-02,1507615,17172,5508,3,94291,5503,52295.04
8314,Netherlands,2021-05-01,1502107,17169,5755,21,82367,4807,52295.04
8315,Netherlands,2021-04-30,1496352,17148,7758,24,70443,4111,52295.04
8316,Netherlands,2021-04-29,1488594,17124,7271,20,58519,3415,52295.04
8317,Netherlands,2021-04-28,1481323,17104,8649,11,56034,3270,52295.04
8318,Netherlands,2021-04-27,1472674,17093,5337,31,57255,3341,52295.04
8319,Netherlands,2021-04-26,1467337,17062,6200,13,58154,3394,52295.04
8320,Netherlands,2021-04-25,1461137,17049,8013,11,59053,3446,52295.04
8321,Netherlands,2021-04-24,1453124,17038,8060,22,73407,4284,52295.04
8322,Netherlands,2021-04-23,1445064,17016,9210,14,87761,5122,52295.04
8323,Netherlands,2021-04-22,1435854,17002,9611,19,102114,5959,52295.04
8324,Netherlands,2021-04-21,1426243,16983,8471,18,107029,6246,52295.04
8325,Netherlands,2021-04-20,1417772,16965,6822,27,109187,6372,52295.04
8326,Netherlands,2021-04-19,1410950,16938,7117,22,111345,6498,52295.04
8327,Netherlands,2021-04-18,1403833,16916,8505,12,113503,6624,52295.04
8328,Netherlands,2021-04-17,1395328,16904,8285,31,116062,6773,52295.04
8329,Netherlands,2021-04-16,1387043,16873,8898,12,118621,6923,52295.04
8330,Netherlands,2021-04-15,1378145,16861,8734,13,121181,7072,52295.04
8331,Netherlands,2021-04-14,1369411,16848,5386,26,123740,7222,52295.04
8332,Netherlands,2021-04-13,1364025,16822,6685,31,126299,7371,52295.04
8333,Netherlands,2021-04-12,1357340,16791,6675,20,128859,7520,52295.04
8334,Netherlands,2021-04-11,1350665,16771,8218,17,131418,7670,52295.04
8335,Netherlands,2021-04-10,1342447,16754,7676,23,122551,7152,52295.04
8336,Netherlands,2021-04-09,1334771,16731,7635,40,113684,6635,52295.04
8337,Netherlands,2021-04-08,1327136,16691,7783,19,104816,6117,52295.04
8338,Netherlands,2021-04-07,1319353,16672,6346,23,95949,5600,52295.04
8339,Netherlands,2021-04-06,1313007,16649,5541,20,87082,5082,52295.04
8340,Netherlands,2021-04-05,1307466,16629,5320,7,78215,4565,52295.04
8341,Netherlands,2021-04-04,1302146,16622,6822,16,69348,4047,52295.04
8342,Netherlands,2021-04-03,1295324,16606,7628,31,65167,3803,52295.04
8343,Netherlands,2021-04-02,1287696,16575,7253,16,60986,3559,52295.04
8344,Netherlands,2021-04-01,1280443,16559,7827,21,56805,3315,52295.04
8345,Netherlands,2021-03-31,1272616,16538,7633,29,52624,3071,52295.04
8346,Netherlands,2021-03-30,1264983,16509,5828,34,48443,2827,52295.04
8347,Netherlands,2021-03-29,1259155,16475,6718,10,44263,2583,52295.04
8348,Netherlands,2021-03-28,1252437,16465,7430,15,40082,2339,52295.04
8349,Netherlands,2021-03-27,1245007,16450,8798,29,38647,2255,52295.04
8350,Netherlands,2021-03-26,1236209,16421,7562,24,37212,2172,52295.04
8351,Netherlands,2021-03-25,1228647,16397,7702,26,35777,2088,52295.04
8352,Netherlands,2021-03-24,1220945,16371,7579,32,34341,2004,52295.04
8353,Netherlands,2021-03-23,1213366,16339,5560,49,32906,1920,52295.04
8354,Netherlands,2021-03-22,1207806,16290,6261,15,31471,1837,52295.04
8355,Netherlands,2021-03-21,1201545,16275,6965,15,30036,1753,52295.04
8356,Netherlands,2021-03-20,1194580,16260,7593,16,31212,1822,52295.04
8357,Netherlands,2021-03-19,1186987,16244,7375,46,32389,1890,52295.04
8358,Netherlands,2021-03-18,1179612,16198,6125,33,33565,1959,52295.04
8359,Netherlands,2021-03-17,1173487,16165,5924,46,34741,2028,52295.04
8360,Netherlands,2021-03-16,1167563,16119,4902,32,35917,2096,52295.04
8361,Netherlands,2021-03-15,1162661,16087,5469,18,37093,2165,52295.04
8362,Netherlands,2021-03-14,1157192,16069,5974,23,38270,2233,52295.04
8363,Netherlands,2021-03-13,1151218,16046,6396,22,38586,2252,52295.04
8364,Netherlands,2021-03-12,1144822,16024,6026,26,38903,2270,52295.04
8365,Netherlands,2021-03-11,1138796,15998,5322,50,39220,2289,52295.04
8366,Netherlands,2021-03-10,1133474,15948,5272,31,39537,2307,52295.04
8367,Netherlands,2021-03-09,1128202,15917,4293,56,39854,2326,52295.04
8368,Netherlands,2021-03-08,1123909,15861,3834,28,40170,2344,52295.04
8369,Netherlands,2021-03-07,1120075,15833,4526,30,40487,2363,52295.04
8370,Netherlands,2021-03-06,1115549,15803,5336,41,41283,2409,52295.04
8371,Netherlands,2021-03-05,1110213,15762,4669,32,42078,2456,52295.04
8372,Netherlands,2021-03-04,1105544,15730,4114,33,42874,2502,52295.04
8373,Netherlands,2021-03-03,1101430,15697,4997,48,43669,2549,52295.04
8374,Netherlands,2021-03-02,1096433,15649,3981,65,44465,2595,52295.04
8375,Netherlands,2021-03-01,1092452,15584,3762,21,45260,2641,52295.04
8376,Netherlands,2021-02-28,1088690,15563,4669,20,46056,2688,52295.04
8377,Netherlands,2021-02-27,1084021,15543,4937,40,44182,2578,52295.04
8378,Netherlands,2021-02-26,1079084,15503,5113,65,42309,2469,52295.04
8379,Netherlands,2021-02-25,1073971,15438,5011,32,40436,2360,52295.04
8380,Netherlands,2021-02-24,1068960,15406,4362,63,38563,2251,52295.04
8381,Netherlands,2021-02-23,1064598,15343,3797,94,36689,2141,52295.04
8382,Netherlands,2021-02-22,1060801,15249,4162,32,34816,2032,52295.04
8383,Netherlands,2021-02-21,1056639,15217,4674,17,32943,1923,52295.04
8384,Netherlands,2021-02-20,1051965,15200,4565,62,32569,1901,52295.04
8385,Netherlands,2021-02-19,1047400,15138,4726,49,32196,1879,52295.04
8386,Netherlands,2021-02-18,1042674,15089,4518,72,31822,1857,52295.04
8387,Netherlands,2021-02-17,1038156,15017,3361,88,31448,1835,52295.04
8388,Netherlands,2021-02-16,1034795,14929,2701,86,31075,1814,52295.04
8389,Netherlands,2021-02-15,1032094,14843,2810,27,30701,1792,52295.04
8390,Netherlands,2021-02-14,1029284,14816,3447,23,30328,1770,52295.04
8391,Netherlands,2021-02-13,1025837,14793,4194,66,30640,1788,52295.04
8392,Netherlands,2021-02-12,1021643,14727,4341,65,30953,1806,52295.04
8393,Netherlands,2021-02-11,1017302,14662,4394,72,31266,1825,52295.04
8394,Netherlands,2021-02-10,1012908,14590,3183,79,31579,1843,52295.04
8395,Netherlands,2021-02-09,1009725,14511,1744,83,31891,1861,52295.04
8396,Netherlands,2021-02-08,1007981,14428,2221,25,32204,1879,52295.04
8397,Netherlands,2021-02-07,1005760,14403,3934,48,32517,1898,52295.04
8398,Netherlands,2021-02-06,1001826,14355,4075,61,31890,1861,52295.04
8399,Netherlands,2021-02-05,997751,14294,4321,60,31264,1825,52295.04
8400,Netherlands,2021-02-04,993430,14234,4193,65,30637,1788,52295.04
8401,Netherlands,2021-02-03,989237,14169,4013,61,30010,1751,52295.04
8402,Netherlands,2021-02-02,985224,14108,3561,83,29384,1715,52295.04
8403,Netherlands,2021-02-01,981663,14025,3188,27,28757,1678,52295.04
8404,Netherlands,2021-01-31,978475,13998,3700,39,28131,1642,52295.04
8405,Netherlands,2021-01-30,974775,13959,4173,87,25533,1490,52295.04
8406,Netherlands,2021-01-29,970602,13872,4350,56,22935,1338,52295.04
8407,Netherlands,2021-01-28,966252,13816,4659,83,20337,1187,52295.04
8408,Netherlands,2021-01-27,961593,13733,4726,68,17739,1035,52295.04
8409,Netherlands,2021-01-26,956867,13665,3917,86,15141,884,52295.04
8410,Netherlands,2021-01-25,952950,13579,4017,39,12543,732,52295.04
8411,Netherlands,2021-01-24,948933,13540,4891,30,9945,580,52295.04
8412,Netherlands,2021-01-23,944042,13510,5414,88,9945,580,52295.04
8413,Netherlands,2021-01-22,938628,13422,5744,85,9945,580,52295.04
8414,Netherlands,2021-01-21,932884,13337,5774,89,9945,580,52295.04
8415,Netherlands,2021-01-20,927110,13248,5530,86,9945,580,52295.04
8416,Netherlands,2021-01-19,921580,13162,4272,106,9945,580,52295.04
8417,Netherlands,2021-01-18,917308,13056,4754,50,9945,580,52295.04
8418,New Zealand,2021-05-04,2629,26,6,0,9783,2029,41557.8
8419,New Zealand,2021-05-03,2623,26,1,0,9300,1929,41557.8
8420,New Zealand,2021-05-02,2622,26,4,0,8120,1684,41557.8
8421,New Zealand,2021-05-01,2618,26,5,0,7957,1650,41557.8
8422,New Zealand,2021-04-30,2613,26,0,0,7818,1621,41557.8
8423,New Zealand,2021-04-29,2613,26,0,0,7583,1573,41557.8
8424,New Zealand,2021-04-28,2613,26,4,0,7282,1510,41557.8
8425,New Zealand,2021-04-27,2609,26,0,0,7148,1482,41557.8
8426,New Zealand,2021-04-26,2609,26,8,0,7030,1458,41557.8
8427,New Zealand,2021-04-25,2601,26,0,0,7723,1602,41557.8
8428,New Zealand,2021-04-24,2601,26,1,0,7678,1592,41557.8
8429,New Zealand,2021-04-23,2600,26,0,0,7746,1606,41557.8
8430,New Zealand,2021-04-22,2600,26,0,0,7461,1547,41557.8
