Location,Date,Total_Confirmed,Total_Deaths,Daily_Confirmed,Daily_Deaths,daily_vaccinations,daily_vaccinations_per_million
New Zealand,2021-04-24,2601,26,1,0,7350,1524
New Zealand,2021-04-23,2600,26,0,0,7442,1543
New Zealand,2021-04-22,2600,26,0,0,7255,1504
New Zealand,2021-04-21,2600,26,1,0,7092,1471
New Zealand,2021-04-20,2599,26,2,0,6835,1417
New Zealand,2021-04-19,2597,26,1,0,6768,1403
New Zealand,2021-04-18,2596,26,1,0,6855,1422
New Zealand,2021-04-17,2595,26,4,0,7068,1466
New Zealand,2021-04-16,2591,26,0,0,6932,1438
New Zealand,2021-04-15,2591,26,0,0,6660,1381
New Zealand,2021-04-14,2591,26,2,0,6629,1375
New Zealand,2021-04-13,2589,26,2,0,6543,1357
New Zealand,2021-04-12,2587,26,4,0,6095,1264
New Zealand,2021-04-11,2583,26,9,0,5207,1080
New Zealand,2021-04-10,2574,26,3,0,4835,1003
New Zealand,2021-04-09,2571,26,10,0,4520,937
New Zealand,2021-04-08,2561,26,6,0,3762,780
New Zealand,2021-04-07,2555,26,24,0,3509,728
New Zealand,2021-04-06,2531,26,7,0,3441,714
New Zealand,2021-04-05,2524,26,17,0,3542,735
New Zealand,2021-04-04,2507,26,6,0,4071,844
New Zealand,2021-04-03,2501,26,0,0,4101,850
New Zealand,2021-04-02,2501,26,0,0,4140,859
New Zealand,2021-04-01,2501,26,0,0,4517,937
Nicaragua,2021-04-14,6778,180,0,0,1401,211
Nicaragua,2021-04-13,6778,180,51,1,1401,211
Nicaragua,2021-04-12,6727,179,0,0,1401,211
Nicaragua,2021-04-11,6727,179,0,0,1401,211
Nicaragua,2021-04-10,6727,179,0,0,1401,211
Nicaragua,2021-04-09,6727,179,0,0,1401,211
Nicaragua,2021-04-08,6727,179,0,0,1401,211
Nicaragua,2021-04-07,6727,179,0,0,1401,211
Nicaragua,2021-04-06,6727,179,50,1,1401,211
Nicaragua,2021-04-05,6677,178,0,0,1401,211
Nicaragua,2021-04-04,6677,178,0,0,1401,211
Nicaragua,2021-04-03,6677,178,0,0,1401,211
Nicaragua,2021-04-02,6677,178,0,0,1401,211
Nicaragua,2021-04-01,6677,178,0,0,1401,211
Niger,2021-04-17,5116,190,0,0,68,3
Niger,2021-04-16,5116,190,3,0,68,3
Niger,2021-04-15,5113,190,32,1,68,3
Niger,2021-04-14,5081,189,0,0,68,3
Niger,2021-04-13,5081,189,0,0,68,3
Niger,2021-04-12,5081,189,7,0,68,3
Niger,2021-04-11,5074,189,2,1,68,3
Niger,2021-04-10,5072,188,10,0,68,3
Niger,2021-04-09,5062,188,4,0,68,3
Niger,2021-04-08,5058,188,6,0,68,3
Niger,2021-04-07,5052,188,4,0,68,3
Niger,2021-04-06,5048,188,7,0,68,3
Niger,2021-04-05,5041,188,0,0,68,3
Niger,2021-04-04,5041,188,13,0,68,3
Niger,2021-04-03,5028,188,7,1,68,3
Niger,2021-04-02,5021,187,0,0,68,3
Niger,2021-04-01,5021,187,20,1,68,3
Nigeria,2021-04-28,164993,2063,81,0,8320,40
Nigeria,2021-04-27,164912,2063,156,1,9648,47
Nigeria,2021-04-26,164756,2062,37,0,10494,51
Nigeria,2021-04-25,164719,2062,35,1,10684,52
Nigeria,2021-04-24,164684,2061,51,0,11243,55
Nigeria,2021-04-23,164633,2061,45,0,11005,53
Nigeria,2021-04-22,164588,2061,100,0,13867,67
Nigeria,2021-04-21,164488,2061,65,0,12798,62
Nigeria,2021-04-20,164423,2061,120,0,11513,56
Nigeria,2021-04-19,164303,2061,70,0,11132,54
Nigeria,2021-04-18,164233,2061,26,0,11821,57
Nigeria,2021-04-17,164207,2061,60,0,12154,59
Nigeria,2021-04-16,164147,2061,67,0,12486,61
Nigeria,2021-04-15,164080,2061,80,0,9553,46
Nigeria,2021-04-14,164000,2061,89,0,9919,48
Nigeria,2021-04-13,163911,2061,74,0,9919,48
Nigeria,2021-04-12,163837,2061,38,1,12660,61
Nigeria,2021-04-11,163799,2060,63,0,15400,75
Nigeria,2021-04-10,163736,2060,84,1,18141,88
Nigeria,2021-04-09,163652,2059,71,1,20882,101
Nigeria,2021-04-08,163581,2058,83,0,23623,115
Nigeria,2021-04-07,163498,2058,110,0,36556,177
Nigeria,2021-04-06,163388,2058,58,0,44891,218
Nigeria,2021-04-05,163330,2058,135,0,50485,245
Nigeria,2021-04-04,163195,2058,82,0,56079,272
Nigeria,2021-04-03,163113,2058,50,0,60356,293
Nigeria,2021-04-02,163063,2058,66,0,64632,314
Nigeria,2021-04-01,162997,2058,106,1,68909,334
North Macedonia,2021-04-30,152367,4855,365,37,2031,975
North Macedonia,2021-04-29,152002,4818,433,46,2105,1010
North Macedonia,2021-04-28,151569,4772,447,30,2112,1014
North Macedonia,2021-04-27,151122,4742,450,28,1957,939
North Macedonia,2021-04-26,150672,4714,84,37,1682,807
North Macedonia,2021-04-25,150588,4677,314,27,1840,883
North Macedonia,2021-04-24,150274,4650,564,22,1572,755
North Macedonia,2021-04-23,149710,4628,489,33,1252,601
North Macedonia,2021-04-22,149221,4595,603,39,1419,681
North Macedonia,2021-04-21,148618,4556,623,47,1653,793
North Macedonia,2021-04-20,147995,4509,766,31,1852,889
North Macedonia,2021-04-19,147229,4478,135,35,2201,1056
North Macedonia,2021-04-18,147094,4443,361,24,1993,957
North Macedonia,2021-04-17,146733,4419,824,31,2111,1013
North Macedonia,2021-04-16,145909,4388,908,31,2470,1186
North Macedonia,2021-04-15,145001,4357,890,35,2397,1151
North Macedonia,2021-04-14,144111,4322,949,33,2292,1100
North Macedonia,2021-04-13,143162,4289,1128,27,2218,1065
North Macedonia,2021-04-12,142034,4262,190,34,1995,958
North Macedonia,2021-04-11,141844,4228,687,46,2070,994
North Macedonia,2021-04-10,141157,4182,1092,32,2145,1030
North Macedonia,2021-04-09,140065,4150,1174,42,1848,887
North Macedonia,2021-04-08,138891,4108,1163,35,1456,699
North Macedonia,2021-04-07,137728,4073,1302,51,1098,527
North Macedonia,2021-04-06,136426,4022,1259,45,880,422
North Macedonia,2021-04-05,135167,3977,300,37,663,318
North Macedonia,2021-04-04,134867,3940,733,35,468,225
North Macedonia,2021-04-03,134134,3905,1394,45,274,132
North Macedonia,2021-04-02,132740,3860,1316,50,211,101
North Macedonia,2021-04-01,131424,3810,1402,29,186,89
Norway,2021-04-29,112541,754,385,1,27420,5058
Norway,2021-04-28,112156,753,470,17,25722,4745
Norway,2021-04-27,111686,736,524,0,23079,4257
Norway,2021-04-26,111162,736,550,0,22445,4140
Norway,2021-04-25,110612,736,222,0,22984,4240
Norway,2021-04-24,110390,736,329,0,23123,4265
Norway,2021-04-23,110061,736,480,1,23378,4312
Norway,2021-04-22,109581,735,444,1,24843,4583
Norway,2021-04-21,109137,734,795,25,26763,4937
Norway,2021-04-20,108342,709,314,0,27757,5120
Norway,2021-04-19,108028,709,518,1,28572,5270
Norway,2021-04-18,107510,708,366,0,28179,5198
Norway,2021-04-17,107144,708,417,0,28079,5179
Norway,2021-04-16,106727,708,503,1,27932,5152
Norway,2021-04-15,106224,707,617,1,27693,5108
Norway,2021-04-14,105607,706,599,18,27011,4982
Norway,2021-04-13,105008,688,739,1,26128,4820
Norway,2021-04-12,104269,687,648,3,25465,4697
Norway,2021-04-11,103621,684,647,0,25129,4635
Norway,2021-04-10,102974,684,255,0,25111,4632
Norway,2021-04-09,102719,684,759,0,24994,4610
Norway,2021-04-08,101960,684,878,1,21708,4004
Norway,2021-04-07,101082,683,933,6,14484,2672
Norway,2021-04-06,100149,677,900,1,11868,2189
Norway,2021-04-05,99249,676,573,3,14014,2585
Norway,2021-04-04,98676,673,574,0,14501,2675
Norway,2021-04-03,98102,673,692,0,14487,2672
Norway,2021-04-02,97410,673,640,0,14551,2684
Norway,2021-04-01,96770,673,691,0,16487,3041
Oman,2021-04-28,192326,2001,928,9,10124,1983
Oman,2021-04-27,191398,1992,1128,9,11484,2249
Oman,2021-04-26,190270,1983,1454,6,12845,2515
Oman,2021-04-25,188816,1977,3538,35,12376,2424
Oman,2021-04-24,185278,1942,0,0,11139,2181
Oman,2021-04-23,185278,1942,0,0,9903,1939
Oman,2021-04-22,185278,1942,1508,16,8667,1697
Oman,2021-04-21,183770,1926,1077,17,7430,1455
Oman,2021-04-20,182693,1909,1263,19,5826,1141
Oman,2021-04-19,181430,1890,1399,12,4222,827
Oman,2021-04-18,180031,1878,3363,57,3860,756
Oman,2021-04-17,176668,1821,0,0,3499,685
Oman,2021-04-16,176668,1821,0,0,3138,614
Oman,2021-04-15,176668,1821,1035,14,2776,544
Oman,2021-04-14,175633,1807,1269,9,2415,473
Oman,2021-04-13,174364,1798,1335,9,2420,474
Oman,2021-04-12,173029,1789,1480,13,2425,475
Oman,2021-04-11,171549,1776,3544,29,2637,516
Oman,2021-04-10,168005,1747,0,0,2849,558
Oman,2021-04-09,168005,1747,0,0,3061,599
Oman,2021-04-08,168005,1747,1320,12,3273,641
Oman,2021-04-07,166685,1735,1205,7,3485,682
Oman,2021-04-06,165480,1728,1206,6,3968,777
Oman,2021-04-05,164274,1722,1117,32,4451,872
Oman,2021-04-04,163157,1690,3139,9,4198,822
Oman,2021-04-03,160018,1681,0,0,3946,773
Oman,2021-04-02,160018,1681,0,0,3693,723
Oman,2021-04-01,160018,1681,800,3,3440,674
Pakistan,2021-04-14,739818,15872,5395,118,153544,695
Pakistan,2021-04-13,734423,15754,4503,135,51945,235
Pakistan,2021-04-12,729920,15619,4318,118,49878,226
Pakistan,2021-04-11,725602,15501,4584,58,47811,216
Pakistan,2021-04-10,721018,15443,5050,114,45744,207
Pakistan,2021-04-09,715968,15329,5139,100,43677,198
Pakistan,2021-04-08,710829,15229,5312,105,41610,188
Pakistan,2021-04-07,705517,15124,5329,98,32170,146
Pakistan,2021-04-06,700188,15026,4004,102,23265,105
Pakistan,2021-04-05,696184,14924,3953,103,23799,108
Pakistan,2021-04-04,692231,14821,4323,43,24333,110
Pakistan,2021-04-03,687908,14778,5020,81,24868,113
Pakistan,2021-04-02,682888,14697,4723,84,25402,115
Pakistan,2021-04-01,678165,14613,5234,83,25936,117
Panama,2021-04-30,364576,6232,358,5,11006,2551
Panama,2021-04-29,364218,6227,323,5,11637,2697
Panama,2021-04-28,363895,6222,362,6,9961,2309
Panama,2021-04-27,363533,6216,368,4,10177,2359
Panama,2021-04-26,363165,6212,198,3,8178,1895
Panama,2021-04-25,362967,6209,271,2,7781,1803
Panama,2021-04-24,362696,6207,338,7,6895,1598
Panama,2021-04-23,362358,6200,366,2,5471,1268
Panama,2021-04-22,361992,6198,314,2,5692,1319
Panama,2021-04-21,361678,6196,359,4,6456,1496
Panama,2021-04-20,361319,6192,275,3,7234,1677
Panama,2021-04-19,361044,6189,203,1,8638,2002
Panama,2021-04-18,360841,6188,244,1,9538,2211
Panama,2021-04-17,360597,6187,348,2,9969,2310
Panama,2021-04-16,360249,6185,419,2,11338,2628
Panama,2021-04-15,359830,6183,314,6,13419,3110
Panama,2021-04-14,359516,6177,395,4,12604,2921
Panama,2021-04-13,359121,6173,329,6,15716,3642
Panama,2021-04-12,358792,6167,181,4,16775,3888
Panama,2021-04-11,358611,6163,234,4,16271,3771
Panama,2021-04-10,358377,6159,279,3,15768,3654
Panama,2021-04-09,358098,6156,394,4,14448,3348
Panama,2021-04-08,357704,6152,427,4,11920,2763
Panama,2021-04-07,357277,6148,364,2,10338,2396
Panama,2021-04-06,356913,6146,357,8,6467,1499
Panama,2021-04-05,356556,6138,179,3,4186,970
Panama,2021-04-04,356377,6135,304,4,3804,882
Panama,2021-04-03,356073,6131,223,5,3951,916
Panama,2021-04-02,355850,6126,351,7,4900,1136
Panama,2021-04-01,355499,6119,448,5,6238,1446
Papua New Guinea,2021-04-25,10670,102,68,0,130,15
Papua New Guinea,2021-04-24,10602,102,264,3,130,15
Papua New Guinea,2021-04-23,10338,99,0,0,130,15
Papua New Guinea,2021-04-22,10338,99,386,8,130,15
Papua New Guinea,2021-04-21,9952,91,0,0,130,15
Papua New Guinea,2021-04-20,9952,91,0,0,130,15
Papua New Guinea,2021-04-19,9952,91,214,2,130,15
Papua New Guinea,2021-04-18,9738,89,395,7,130,15
Papua New Guinea,2021-04-17,9343,82,0,0,128,14
Papua New Guinea,2021-04-16,9343,82,155,0,127,14
Papua New Guinea,2021-04-15,9188,82,204,11,125,14
Papua New Guinea,2021-04-14,8984,71,163,2,124,14
Papua New Guinea,2021-04-13,8821,69,219,0,122,14
Papua New Guinea,2021-04-12,8602,69,160,1,120,13
Papua New Guinea,2021-04-11,8442,68,100,0,119,13
Papua New Guinea,2021-04-10,8342,68,503,0,108,12
Papua New Guinea,2021-04-09,7839,68,0,0,97,11
Papua New Guinea,2021-04-08,7839,68,205,0,86,10
Papua New Guinea,2021-04-07,7634,68,228,1,75,8
Papua New Guinea,2021-04-06,7406,67,0,0,64,7
Papua New Guinea,2021-04-05,7406,67,368,6,53,6
Papua New Guinea,2021-04-04,7038,61,419,1,42,5
Papua New Guinea,2021-04-03,6619,60,144,0,42,5
Papua New Guinea,2021-04-02,6475,60,363,0,42,5
Papua New Guinea,2021-04-01,6112,60,121,0,42,5
Paraguay,2021-04-27,271814,6094,2461,92,1268,178
Paraguay,2021-04-26,269353,6002,2271,102,1083,152
Paraguay,2021-04-25,267082,5900,1786,98,1294,181
Paraguay,2021-04-24,265296,5802,2162,87,1327,186
Paraguay,2021-04-23,263134,5715,2752,82,1460,205
Paraguay,2021-04-22,260382,5633,2676,72,1998,280
Paraguay,2021-04-21,257706,5561,2660,91,2726,382
Paraguay,2021-04-20,255046,5470,2603,86,3591,503
Paraguay,2021-04-19,252443,5384,2278,71,4472,627
Paraguay,2021-04-18,250165,5313,1801,62,4782,670
Paraguay,2021-04-17,248364,5251,3836,141,4964,696
Paraguay,2021-04-16,244528,5110,0,0,5069,711
Paraguay,2021-04-15,244528,5110,2367,70,4702,659
Paraguay,2021-04-14,242161,5040,2020,62,4099,575
Paraguay,2021-04-13,240141,4978,2599,89,3203,449
Paraguay,2021-04-12,237542,4889,2250,62,2118,297
Paraguay,2021-04-11,235292,4827,1547,78,1557,218
Paraguay,2021-04-10,233745,4749,1603,51,1328,186
Paraguay,2021-04-09,232142,4698,2547,54,1101,154
Paraguay,2021-04-08,229595,4644,2479,60,808,113
Paraguay,2021-04-07,227116,4584,2380,62,528,74
Paraguay,2021-04-06,224736,4522,2073,59,562,79
Paraguay,2021-04-05,222663,4463,1456,64,771,108
Paraguay,2021-04-04,221207,4399,1814,55,1174,165
Paraguay,2021-04-03,219393,4344,1507,50,1347,189
Paraguay,2021-04-02,217886,4294,1608,44,1608,225
Paraguay,2021-04-01,216278,4250,1611,44,2238,314
Peru,2021-04-29,1783339,60742,0,0,25072,760
Peru,2021-04-28,1783339,60742,15153,729,21846,663
Peru,2021-04-27,1768186,60013,0,0,19113,580
Peru,2021-04-26,1768186,60013,6611,289,18052,547
Peru,2021-04-25,1761575,59724,7425,284,17256,523
Peru,2021-04-24,1754150,59440,8495,428,19436,589
Peru,2021-04-23,1745655,59012,11049,408,21227,644
Peru,2021-04-22,1734606,58604,15518,650,22738,690
Peru,2021-04-21,1719088,57954,0,0,24524,744
Peru,2021-04-20,1719088,57954,11301,417,24996,758
Peru,2021-04-19,1707787,57537,10161,740,25587,776
Peru,2021-04-18,1697626,56797,0,0,26073,791
Peru,2021-04-17,1697626,56797,16563,648,21860,663
Peru,2021-04-16,1681063,56149,13326,337,17816,540
Peru,2021-04-15,1667737,55812,0,0,16746,508
Peru,2021-04-14,1667737,55812,8030,323,19492,591
Peru,2021-04-13,1659707,55489,6387,259,20734,629
Peru,2021-04-12,1653320,55230,5626,327,21920,665
Peru,2021-04-11,1647694,54903,7927,234,22058,669
Peru,2021-04-10,1639767,54669,11248,384,22141,672
Peru,2021-04-09,1628519,54285,10655,307,21543,653
Peru,2021-04-08,1617864,53978,19271,567,17710,537
Peru,2021-04-07,1598593,53411,8384,273,12624,383
Peru,2021-04-06,1590209,53138,0,0,12107,367
Peru,2021-04-05,1590209,53138,7842,261,11791,358
Peru,2021-04-04,1582367,52877,8406,252,12205,370
Peru,2021-04-03,1573961,52625,5616,294,12435,377
Peru,2021-04-02,1568345,52331,6622,170,13266,402
Peru,2021-04-01,1561723,52161,12916,153,15616,474
Philippines,2021-04-30,1037460,17234,8722,89,30486,278
Philippines,2021-04-29,1028738,17145,8243,114,31649,289
Philippines,2021-04-28,1020495,17031,6877,115,33281,304
Philippines,2021-04-27,1013618,16916,7190,63,35320,322
Philippines,2021-04-26,1006428,16853,8905,70,41455,378
Philippines,2021-04-25,997523,16783,8143,109,41918,383
Philippines,2021-04-24,989380,16674,9640,145,42382,387
Philippines,2021-04-23,979740,16529,8691,159,42847,391
Philippines,2021-04-22,971049,16370,8742,105,43312,395
Philippines,2021-04-21,962307,16265,9201,124,43776,399
Philippines,2021-04-20,953106,16141,7361,93,43835,400
Philippines,2021-04-19,945745,16048,9612,88,39351,359
Philippines,2021-04-18,936133,15960,10081,150,46804,427
Philippines,2021-04-17,926052,15810,11081,72,51500,470
Philippines,2021-04-16,914971,15738,10686,144,50511,461
Philippines,2021-04-15,904285,15594,11405,147,49523,452
Philippines,2021-04-14,892880,15447,8097,161,48534,443
Philippines,2021-04-13,884783,15286,8558,137,47545,434
Philippines,2021-04-12,876225,15149,11357,204,49549,452
Philippines,2021-04-11,864868,14945,11659,201,43373,396
Philippines,2021-04-10,853209,14744,12655,224,39955,365
Philippines,2021-04-09,840554,14520,12188,401,36537,333
Philippines,2021-04-08,828366,14119,9202,60,33119,302
Philippines,2021-04-07,819164,14059,6404,242,29701,271
Philippines,2021-04-06,812760,13817,9362,382,26284,240
Philippines,2021-04-05,803398,13435,8347,10,20582,188
Philippines,2021-04-04,795051,13425,11008,2,21739,198
Philippines,2021-04-03,784043,13423,12546,103,22897,209
Philippines,2021-04-02,771497,13320,15298,17,25408,232
Philippines,2021-04-01,756199,13303,8911,6,27918,255
Poland,2021-04-29,2785353,67073,8426,540,237691,6280
Poland,2021-04-28,2776927,66533,8893,636,226579,5987
Poland,2021-04-27,2768034,65897,5711,460,218536,5774
Poland,2021-04-26,2762323,65437,3467,22,219361,5796
Poland,2021-04-25,2758856,65415,7224,193,209694,5541
Poland,2021-04-24,2751632,65222,9510,515,208737,5515
Poland,2021-04-23,2742122,64707,10866,539,207781,5490
Poland,2021-04-22,2731256,64168,12763,695,188879,4991
Poland,2021-04-21,2718493,63473,13922,739,181118,4786
Poland,2021-04-20,2704571,62734,9244,601,177179,4682
Poland,2021-04-19,2695327,62133,7302,101,174594,4613
Poland,2021-04-18,2688025,62032,12151,207,169784,4486
Poland,2021-04-17,2675874,61825,15786,617,158630,4191
Poland,2021-04-16,2660088,61208,17846,596,166557,4401
Poland,2021-04-15,2642242,60612,21126,682,174484,4610
Poland,2021-04-14,2621116,59930,21266,804,175405,4635
Poland,2021-04-13,2599850,59126,13203,645,162521,4294
Poland,2021-04-12,2586647,58481,12016,60,159857,4224
Poland,2021-04-11,2574631,58421,21733,245,146958,3883
Poland,2021-04-10,2552898,58176,24892,749,142629,3769
Poland,2021-04-09,2528006,57427,28499,768,119218,3150
Poland,2021-04-08,2499507,56659,27890,956,114380,3022
Poland,2021-04-07,2471617,55703,14908,638,104097,2750
Poland,2021-04-06,2456709,55065,8246,60,107242,2834
Poland,2021-04-05,2448463,55005,9921,64,97597,2579
Poland,2021-04-04,2438542,54941,22958,204,110904,2930
Poland,2021-04-03,2415584,54737,28073,572,116828,3087
Poland,2021-04-02,2387511,54165,30541,500,122753,3243
Poland,2021-04-01,2356970,53665,35253,620,127733,3375
Portugal,2021-04-30,836493,16974,460,0,55253,5419
Portugal,2021-04-29,836033,16974,470,1,53396,5237
Portugal,2021-04-28,835563,16973,572,3,50696,4972
Portugal,2021-04-27,834991,16970,353,5,49100,4815
Portugal,2021-04-26,834638,16965,196,0,46738,4584
Portugal,2021-04-25,834442,16965,478,6,57469,5636
Portugal,2021-04-24,833964,16959,567,2,68213,6690
Portugal,2021-04-23,833397,16957,506,1,66818,6553
Portugal,2021-04-22,832891,16956,636,4,67081,6579
Portugal,2021-04-21,832255,16952,610,1,68464,6714
Portugal,2021-04-20,831645,16951,424,5,69323,6799
Portugal,2021-04-19,831221,16946,220,1,69269,6793
Portugal,2021-04-18,831001,16945,441,3,59370,5822
Portugal,2021-04-17,830560,16942,649,5,44240,4339
Portugal,2021-04-16,829911,16937,553,4,44492,4363
Portugal,2021-04-15,829358,16933,501,2,44613,4375
Portugal,2021-04-14,828857,16931,684,8,44370,4351
Portugal,2021-04-13,828173,16923,408,5,43726,4288
Portugal,2021-04-12,827765,16918,271,2,43820,4297
Portugal,2021-04-11,827494,16916,566,6,42082,4127
Portugal,2021-04-10,826928,16910,601,6,42799,4197
Portugal,2021-04-09,826327,16904,694,5,37924,3719
Portugal,2021-04-08,825633,16899,602,9,39751,3898
Portugal,2021-04-07,825031,16890,663,3,34298,3364
Portugal,2021-04-06,824368,16887,874,2,33045,3241
Portugal,2021-04-05,823494,16885,159,6,31745,3113
Portugal,2021-04-04,823335,16879,193,4,34791,3412
Portugal,2021-04-03,823142,16875,280,7,41288,4049
Portugal,2021-04-02,822862,16868,548,9,40613,3983
Portugal,2021-04-01,822314,16859,592,11,38920,3817
Qatar,2021-04-30,205652,458,676,8,26258,9114
Qatar,2021-04-29,204976,450,687,5,25907,8992
Qatar,2021-04-28,204289,445,690,4,25138,8725
Qatar,2021-04-27,203599,441,695,4,24730,8584
Qatar,2021-04-26,202904,437,703,9,24461,8490
Qatar,2021-04-25,202201,428,705,10,23933,8307
Qatar,2021-04-24,201496,418,718,5,24239,8413
Qatar,2021-04-23,200778,413,798,6,23250,8070
Qatar,2021-04-22,199980,407,800,7,23176,8044
Qatar,2021-04-21,199180,400,819,9,23055,8002
Qatar,2021-04-20,198361,391,885,5,23556,8176
Qatar,2021-04-19,197476,386,896,4,23822,8268
Qatar,2021-04-18,196580,382,823,6,24065,8353
Qatar,2021-04-17,195757,376,827,9,23266,8075
Qatar,2021-04-16,194930,367,978,10,24002,8331
Qatar,2021-04-15,193952,357,989,9,24354,8453
Qatar,2021-04-14,192963,348,984,8,24544,8519
Qatar,2021-04-13,191979,340,981,5,24297,8433
Qatar,2021-04-12,190998,335,973,2,24269,8424
Qatar,2021-04-11,190025,333,961,2,24132,8376
Qatar,2021-04-10,189064,331,964,7,24721,8581
Qatar,2021-04-09,188100,324,950,2,24918,8649
Qatar,2021-04-08,187150,322,949,2,24388,8465
Qatar,2021-04-07,186201,320,940,8,24456,8489
Qatar,2021-04-06,185261,312,927,6,24411,8473
Qatar,2021-04-05,184334,306,910,3,24248,8416
Qatar,2021-04-04,183424,303,876,2,24363,8456
Qatar,2021-04-03,182548,301,870,3,23995,8329
Qatar,2021-04-02,181678,298,874,3,23609,8195
Qatar,2021-04-01,180804,295,840,4,23246,8069
Romania,2021-04-29,1053629,27971,1850,138,83831,4358
Romania,2021-04-28,1051779,27833,2240,150,84829,4410
Romania,2021-04-27,1049539,27683,2019,172,73878,3840
Romania,2021-04-26,1047520,27511,1256,117,86576,4500
Romania,2021-04-25,1046264,27394,1542,127,85784,4459
Romania,2021-04-24,1044722,27267,2201,154,85044,4421
Romania,2021-04-23,1042521,27113,2523,170,83829,4358
Romania,2021-04-22,1039998,26943,2989,150,82291,4278
Romania,2021-04-21,1037009,26793,3006,175,81246,4223
Romania,2021-04-20,1034003,26618,2931,237,79580,4137
Romania,2021-04-19,1031072,26381,1768,149,77824,4045
Romania,2021-04-18,1029304,26232,2265,160,76054,3953
Romania,2021-04-17,1027039,26072,3474,135,73921,3843
Romania,2021-04-16,1023565,25937,3264,137,71173,3700
Romania,2021-04-15,1020301,25800,3852,195,67552,3511
Romania,2021-04-14,1016449,25605,4076,164,64233,3339
Romania,2021-04-13,1012373,25441,3883,193,60693,3155
Romania,2021-04-12,1008490,25248,2323,113,57601,2994
Romania,2021-04-11,1006167,25135,3302,129,55957,2909
Romania,2021-04-10,1002865,25006,4310,139,54721,2844
Romania,2021-04-09,998555,24867,4942,134,53790,2796
Romania,2021-04-08,993613,24733,4989,172,54316,2823
Romania,2021-04-07,988624,24561,5407,175,54429,2829
Romania,2021-04-06,983217,24386,5231,196,54846,2851
Romania,2021-04-05,977986,24190,3611,120,56199,2921
Romania,2021-04-04,974375,24070,4151,97,56354,2929
Romania,2021-04-03,970224,23973,5498,154,57266,2977
Romania,2021-04-02,964726,23819,5808,145,57712,3000
Romania,2021-04-01,958918,23674,6115,136,57306,2979
Russia,2021-04-30,4750755,108290,8613,388,328367,2250
Russia,2021-04-29,4742142,107902,9161,355,329364,2257
Russia,2021-04-28,4732981,107547,7729,380,317501,2176
Russia,2021-04-27,4725252,107167,7931,384,284175,1947
Russia,2021-04-26,4717321,106783,8681,349,296857,2034
